Player,Season,Y/R,Y/Tgt,Succ%
George Kittle,2017,12.00,8.20,47.60
George Kittle,2018,15.60,10.10,56.60
George Kittle,2019,12.40,9.80,61.70
George Kittle,2020,13.20,10.10,65.10
George Kittle,2021,12.80,9.70,60.60
George Kittle,2022,12.80,8.90,58.10
George Kittle,2023,15.70,11.30,60.00
George Kittle,2024,14.20,11.80,73.40
