Player,Season,PD,Comb,Solo,Ast
Germaine Pratt,2019,0.00,76.00,50.00,26.00
Germaine Pratt,2020,2.00,89.00,55.00,34.00
Germaine Pratt,2021,2.00,91.00,57.00,34.00
Germaine Pratt,2022,10.00,99.00,50.00,49.00
Germaine Pratt,2023,3.00,118.00,63.00,55.00
Germaine Pratt,2024,6.00,143.00,80.00,63.00
