Player,Season,PD,Comb,Solo,Ast
Haason Reddick,2017,0.00,36.00,23.00,13.00
Haason Reddick,2018,5.00,80.00,53.00,27.00
Haason Reddick,2019,6.00,76.00,43.00,33.00
Haason Reddick,2020,4.00,63.00,43.00,20.00
Haason Reddick,2021,0.00,68.00,37.00,31.00
Haason Reddick,2022,3.00,49.00,35.00,14.00
Haason Reddick,2023,1.00,38.00,29.00,9.00
Haason Reddick,2024,1.00,14.00,9.00,5.00
