Player,Season,PD,Comb,Solo,Ast
Devin White,2019,3.00,91.00,58.00,33.00
Devin White,2020,4.00,140.00,97.00,43.00
Devin White,2021,3.00,128.00,87.00,41.00
Devin White,2022,5.00,124.00,73.00,51.00
Devin White,2023,6.00,83.00,49.00,34.00
Devin White,2024,0.00,19.00,15.00,4.00
