Player,Season,PD,Comb,Solo,Ast
Ryan Bee,2017,0.00,15.00,12.00,3.00
Ryan Bee,2018,0.00,18.00,7.00,11.00
Ryan Bee,2019,1.00,44.00,30.00,14.00
Ryan Bee,2020,0.00,9.00,6.00,3.00
Ryan Bee,2022,0.00,1.00,1.00,0.00
