Player,Season,PD,Comb,Solo,Ast
Jacob Martin,2018,0.00,10.00,8.00,2.00
Jacob Martin,2019,0.00,11.00,6.00,5.00
Jacob Martin,2020,1.00,20.00,13.00,7.00
Jacob Martin,2021,3.00,23.00,11.00,12.00
Jacob Martin,2022,0.00,9.33,4.67,4.67
Jacob Martin,2023,0.00,7.00,5.00,2.00
Jacob Martin,2024,1.00,15.00,9.00,6.00
