Player,Season,PD,Comb,Solo,Ast
Joanathan Allen,2017,0.00,10.00,3.00,7.00
Joanathan Allen,2018,0.00,61.00,35.00,26.00
Joanathan Allen,2019,1.00,68.00,46.00,22.00
Joanathan Allen,2020,0.00,63.00,36.00,27.00
Joanathan Allen,2021,0.00,62.00,31.00,31.00
Joanathan Allen,2022,3.00,65.00,44.00,21.00
Joanathan Allen,2023,1.00,53.00,30.00,23.00
Joanathan Allen,2024,0.00,19.00,16.00,3.00
