Player,Season,PD,Comb,Solo,Ast
Jerry Tillery,2019,0.00,17.00,9.00,8.00
Jerry Tillery,2020,2.00,30.00,19.00,11.00
Jerry Tillery,2021,0.00,51.00,24.00,27.00
Jerry Tillery,2022,0.00,12.00,8.67,3.33
Jerry Tillery,2023,0.00,31.00,11.00,20.00
Jerry Tillery,2024,2.00,28.00,13.00,15.00
