Player,Season,Y/R,Y/Tgt,Succ%
MyCole Pruitt,2015,8.90,5.60,37.50
MyCole Pruitt,2016,6.50,6.50,100.00
MyCole Pruitt,2017,,,
MyCole Pruitt,2018,11.30,9.30,54.50
MyCole Pruitt,2019,15.00,11.30,75.00
MyCole Pruitt,2020,9.80,6.10,62.50
MyCole Pruitt,2021,10.40,8.10,72.20
MyCole Pruitt,2022,9.40,7.10,61.90
MyCole Pruitt,2023,12.20,9.20,66.70
MyCole Pruitt,2024,6.70,4.00,40.00
