Player,Season Group,PD,Comb,Solo,Ast
T.J. Edwards,Group1,2.00,76.67,38.67,38.00
T.J. Edwards,Group2,5.67,147.67,89.67,58.00
T.J. Edwards,Difference,183.33,92.61,131.90,52.63
