Player,Season Group,PD,Comb,Solo,Ast
Jamel Dean,Group1,11.00,45.33,37.00,8.33
Jamel Dean,Group2,6.33,59.00,45.33,13.67
Jamel Dean,Difference,-42.42,30.15,22.52,64.00
