Player,Season Group,PD,Comb,Solo,Ast
D.J. Jones,Group1,0.67,33.00,24.33,8.67
D.J. Jones,Group2,3.00,40.67,24.33,16.33
D.J. Jones,Difference,350.00,23.23,0.00,88.46
