Player,Season Group,PD,Comb,Solo,Ast
Cody Barton,Group1,0.67,31.67,18.67,13.00
Cody Barton,Group2,4.00,121.00,68.00,53.00
Cody Barton,Difference,500.00,282.11,264.29,307.69
