Player,Season,PD,Comb,Solo,Ast
D.J. Reed,2018,0.00,41.00,30.00,11.00
D.J. Reed,2019,2.00,13.00,11.00,2.00
D.J. Reed,2020,7.00,62.00,46.00,16.00
D.J. Reed,2021,10.00,78.00,62.00,16.00
D.J. Reed,2022,12.00,80.00,63.00,17.00
D.J. Reed,2023,9.00,76.00,62.00,14.00
D.J. Reed,2024,11.00,64.00,52.00,12.00
