Player,Season,PD,Comb,Solo,Ast
Adoree  Jackson,2017,17.00,70.00,61.00,9.00
Adoree  Jackson,2018,10.00,73.00,67.00,6.00
Adoree  Jackson,2019,6.00,45.00,39.00,6.00
Adoree  Jackson,2020,0.00,12.00,9.00,3.00
Adoree  Jackson,2021,8.00,62.00,47.00,15.00
Adoree  Jackson,2022,7.00,51.00,40.00,11.00
Adoree  Jackson,2023,8.00,63.00,49.00,14.00
Adoree  Jackson,2024,5.00,28.00,18.00,10.00
