Player,Season,PD,Comb,Solo,Ast
Kenny Moore,2017,5.00,38.00,32.00,6.00
Kenny Moore,2018,11.00,77.00,63.00,14.00
Kenny Moore,2019,3.00,61.00,50.00,11.00
Kenny Moore,2020,13.00,80.00,68.00,12.00
Kenny Moore,2021,13.00,102.00,82.00,20.00
Kenny Moore,2022,4.00,65.00,50.00,15.00
Kenny Moore,2023,6.00,93.00,68.00,25.00
Kenny Moore,2024,7.00,78.00,51.00,27.00
