Player,Season,PD,Comb,Solo,Ast
Ahkello Witherspoon,2017,7.00,32.00,28.00,4.00
Ahkello Witherspoon,2018,4.00,37.00,30.00,7.00
Ahkello Witherspoon,2019,9.00,28.00,24.00,4.00
Ahkello Witherspoon,2020,4.00,20.00,17.00,3.00
Ahkello Witherspoon,2021,9.00,15.00,14.00,1.00
Ahkello Witherspoon,2022,2.00,20.00,17.00,3.00
Ahkello Witherspoon,2023,14.00,52.00,43.00,9.00
Ahkello Witherspoon,2024,9.00,31.00,25.00,6.00
