Player,Season,PD,Comb,Solo,Ast
Keisean Nixon,2019,1.00,12.00,12.00,0.00
Keisean Nixon,2020,0.00,14.00,9.00,5.00
Keisean Nixon,2021,0.00,12.00,7.00,5.00
Keisean Nixon,2022,2.00,23.00,18.00,5.00
Keisean Nixon,2023,6.00,80.00,59.00,21.00
Keisean Nixon,2024,7.00,88.00,61.00,27.00
