Player,Season,PD,Comb,Solo,Ast
Carlton Davis,2018,4.00,40.00,36.00,4.00
Carlton Davis,2019,19.00,60.00,54.00,6.00
Carlton Davis,2020,18.00,68.00,52.00,16.00
Carlton Davis,2021,11.00,39.00,33.00,6.00
Carlton Davis,2022,12.00,65.00,53.00,12.00
Carlton Davis,2023,9.00,52.00,40.00,12.00
Carlton Davis,2024,11.00,56.00,42.00,14.00
