Player,Season,PD,Comb,Solo,Ast
Sean Murphy-Bunting,2019,8.00,44.00,37.00,7.00
Sean Murphy-Bunting,2020,3.00,70.00,53.00,17.00
Sean Murphy-Bunting,2021,3.00,43.00,30.00,13.00
Sean Murphy-Bunting,2022,7.00,31.00,19.00,12.00
Sean Murphy-Bunting,2023,8.00,57.00,42.00,15.00
Sean Murphy-Bunting,2024,5.00,52.00,30.00,22.00
