Player,Season Group,PD,Comb,Solo,Ast
DeShon Elliott,Group1,2.33,36.33,25.33,11.00
DeShon Elliott,Group2,5.33,95.33,66.00,29.33
DeShon Elliott,Difference,3.00,59.00,40.67,18.33
