Player,Season Group,PD,Comb,Solo,Ast
Denzel Perryman,Group1,1.67,90.00,59.00,31.00
Denzel Perryman,Group2,1.67,71.33,46.00,25.33
Denzel Perryman,Difference,0.00,-18.67,-13.00,-5.67
