Player,Season Group,PD,Comb,Solo,Ast
Brian Burns,Group1,2.67,44.33,28.33,16.00
Brian Burns,Group2,4.33,61.33,36.00,25.33
Brian Burns,Difference,62.50,38.35,27.06,58.33
