Player,Season Group,PD,Comb,Solo,Ast
Eric Wilson,Group1,2.89,71.56,37.11,34.44
Eric Wilson,Group2,0.67,40.00,21.00,19.00
Eric Wilson,Difference,-2.22,-31.56,-16.11,-15.44
