Player,Season Group,PD,Comb,Solo,Ast
T.J. Watt,Group1,7.33,57.33,42.00,15.33
T.J. Watt,Group2,5.67,56.00,38.33,17.67
T.J. Watt,Difference,-22.73,-2.33,-8.73,15.22
