Player,Season Group,PD,Comb,Solo,Ast
Kenny Clark,Group1,0.33,50.67,28.67,22.00
Kenny Clark,Group2,1.67,44.67,23.00,21.67
Kenny Clark,Difference,1.33,-6.00,-5.67,-0.33
