Player,Season Group,PD,Comb,Solo,Ast
Maliek Collins,Group1,0.33,21.33,13.67,7.67
Maliek Collins,Group2,1.00,37.00,22.00,15.00
Maliek Collins,Difference,0.67,15.67,8.33,7.33
