Player,Season Group,PD,Comb,Solo,Ast
Jordan Phillips,Group1,1.00,21.33,16.33,5.00
Jordan Phillips,Group2,2.56,13.00,7.22,5.78
Jordan Phillips,Difference,1.56,-8.33,-9.11,0.78
