Player,Season Group,PD,Comb,Solo,Ast
Jonathan Bullard,Group1,0.33,17.00,8.00,9.00
Jonathan Bullard,Group2,1.00,36.00,20.67,15.33
Jonathan Bullard,Difference,200.00,111.76,158.33,70.37
