Player,Season Group,PD,Comb,Solo,Ast
Quinnen Williams,Group1,2.33,45.33,27.67,17.67
Quinnen Williams,Group2,2.33,51.33,33.00,18.33
Quinnen Williams,Difference,0.00,13.24,19.28,3.77
