Player,Season,Comb,Solo,Ast
Lucas Patrick,2017,0.00,0.00,0.00
Lucas Patrick,2018,0.00,0.00,0.00
Lucas Patrick,2019,0.00,0.00,0.00
Lucas Patrick,2020,0.00,0.00,0.00
Lucas Patrick,2021,0.00,0.00,0.00
Lucas Patrick,2022,0.00,0.00,0.00
Lucas Patrick,2023,1.00,1.00,0.00
Lucas Patrick,2024,0.00,0.00,0.00
