Player,Season Group,PD,Comb,Solo,Ast
Foye Oluokun,Group1,3.33,123.67,72.00,51.67
Foye Oluokun,Group2,6.00,155.00,99.67,55.33
Foye Oluokun,Difference,2.67,31.33,27.67,3.67
