Player,Season Group,PD,Comb,Solo,Ast
Germaine Pratt,Group1,1.33,85.33,54.00,31.33
Germaine Pratt,Group2,6.33,120.00,64.33,55.67
Germaine Pratt,Difference,5.00,34.67,10.33,24.33
