Player,Season Group,PD,Comb,Solo,Ast
Bobby Wagner,Group1,6.33,155.67,86.67,69.00
Bobby Wagner,Group2,4.00,151.67,84.00,67.67
Bobby Wagner,Difference,-2.33,-4.00,-2.67,-1.33
