Player,Season Group,PD,Comb,Solo,Ast
Tremaine Edmunds,Group1,5.33,114.00,71.00,43.00
Tremaine Edmunds,Group2,7.33,108.33,65.00,43.33
Tremaine Edmunds,Difference,2.00,-5.67,-6.00,0.33
