Player,Season Group,PD,Comb,Solo,Ast
Denzel Ward,Group1,13.00,44.33,36.67,7.67
Denzel Ward,Group2,15.00,45.33,37.67,7.67
Denzel Ward,Difference,15.38,2.26,2.73,0.00
