Player,Season,PD,Comb,Solo,Ast
Ronnie Harrison,2018,3.00,32.00,24.00,8.00
Ronnie Harrison,2019,9.00,71.00,44.00,27.00
Ronnie Harrison,2020,7.00,38.00,24.00,14.00
Ronnie Harrison,2021,3.00,58.00,40.00,18.00
Ronnie Harrison,2022,1.00,24.00,16.00,8.00
Ronnie Harrison,2023,2.00,20.00,11.00,9.00
Ronnie Harrison,2024,0.00,2.00,2.00,0.00
