Player,Season,PD,Comb,Solo,Ast
Marcus Williams,2017,7.00,73.00,59.00,14.00
Marcus Williams,2018,3.00,59.00,49.00,10.00
Marcus Williams,2019,13.00,55.00,40.00,15.00
Marcus Williams,2020,7.00,59.00,39.00,20.00
Marcus Williams,2021,8.00,74.00,52.00,22.00
Marcus Williams,2022,8.00,61.00,44.00,17.00
Marcus Williams,2023,8.00,55.00,35.00,20.00
Marcus Williams,2024,2.00,33.00,26.00,7.00
