Player,Season,PD,Comb,Solo,Ast
Lonnie Johnson,2019,7.00,41.00,34.00,7.00
Lonnie Johnson,2020,0.00,76.00,56.00,20.00
Lonnie Johnson,2021,6.00,55.00,38.00,17.00
Lonnie Johnson,2022,0.00,11.00,8.00,3.00
Lonnie Johnson,2023,2.00,9.00,8.00,1.00
Lonnie Johnson,2024,0.00,7.00,6.00,1.00
