Player,Season,PD,Comb,Solo,Ast
Eric Murray,2016,0.00,9.00,9.00,0.00
Eric Murray,2017,5.00,36.00,31.00,5.00
Eric Murray,2018,2.00,55.00,43.00,12.00
Eric Murray,2019,1.00,24.00,15.00,9.00
Eric Murray,2020,2.00,71.00,47.00,24.00
Eric Murray,2021,4.00,76.00,48.00,28.00
Eric Murray,2022,0.00,27.00,18.00,9.00
Eric Murray,2023,0.00,13.00,8.00,5.00
Eric Murray,2024,10.00,75.00,50.00,25.00
