Player,Season,PD,Comb,Solo,Ast
Darnell Savage,2019,5.00,55.00,42.00,13.00
Darnell Savage,2020,12.00,75.00,56.00,19.00
Darnell Savage,2021,9.00,63.00,48.00,15.00
Darnell Savage,2022,5.00,58.00,43.00,15.00
Darnell Savage,2023,1.00,51.00,36.00,15.00
Darnell Savage,2024,6.00,51.00,40.00,11.00
