Player,Season,PD,Comb,Solo,Ast
T.J. Watt,2017,7.00,54.00,40.00,14.00
T.J. Watt,2018,3.00,68.00,50.00,18.00
T.J. Watt,2019,8.00,55.00,35.00,20.00
T.J. Watt,2020,7.00,53.00,43.00,10.00
T.J. Watt,2021,7.00,64.00,48.00,16.00
T.J. Watt,2022,5.00,39.00,27.00,12.00
T.J. Watt,2023,8.00,68.00,48.00,20.00
T.J. Watt,2024,4.00,61.00,40.00,21.00
