Player,Season,PD,Comb,Solo,Ast
Eric Kendricks,2015,1.00,92.00,72.00,20.00
Eric Kendricks,2016,9.00,109.00,70.00,39.00
Eric Kendricks,2017,6.00,113.00,67.00,46.00
Eric Kendricks,2018,7.00,108.00,63.00,45.00
Eric Kendricks,2019,12.00,110.00,70.00,40.00
Eric Kendricks,2020,6.00,107.00,69.00,38.00
Eric Kendricks,2021,4.00,143.00,81.00,62.00
Eric Kendricks,2022,6.00,137.00,87.00,50.00
Eric Kendricks,2023,6.00,117.00,79.00,38.00
Eric Kendricks,2024,3.00,138.00,71.00,67.00
