Player,Season,PD,Comb,Solo,Ast
Chris Board,2018,0.00,12.00,8.00,4.00
Chris Board,2019,0.00,10.00,6.00,4.00
Chris Board,2020,1.00,31.00,20.00,11.00
Chris Board,2021,0.00,41.00,18.00,23.00
Chris Board,2022,1.00,21.00,17.00,4.00
Chris Board,2023,0.00,10.00,7.00,3.00
Chris Board,2024,1.00,30.00,18.00,12.00
