Player,Season,PD,Comb,Solo,Ast
Jihad Ward,2016,0.00,30.00,16.00,14.00
Jihad Ward,2017,0.00,2.00,1.00,1.00
Jihad Ward,2018,0.00,4.00,4.00,0.00
Jihad Ward,2019,0.67,4.67,2.00,2.67
Jihad Ward,2020,2.00,16.00,7.00,9.00
Jihad Ward,2021,0.00,32.00,10.00,22.00
Jihad Ward,2022,4.00,43.00,28.00,15.00
Jihad Ward,2023,0.00,24.00,16.00,8.00
Jihad Ward,2024,1.00,10.00,5.00,5.00
