Player,Season,PD,Comb,Solo,Ast
Duke Riley,2017,0.00,30.00,15.00,15.00
Duke Riley,2018,2.00,60.00,37.00,23.00
Duke Riley,2019,0.00,9.33,8.00,1.33
Duke Riley,2020,1.00,55.00,30.00,25.00
Duke Riley,2021,0.00,26.00,15.00,11.00
Duke Riley,2022,2.00,45.00,25.00,20.00
Duke Riley,2023,1.00,42.00,30.00,12.00
Duke Riley,2024,0.00,11.00,5.00,6.00
