Player,Season,PD,Comb,Solo,Ast
Donovan Wilson,2019,0.00,2.00,1.00,1.00
Donovan Wilson,2020,3.00,71.00,48.00,23.00
Donovan Wilson,2021,1.00,29.00,17.00,12.00
Donovan Wilson,2022,2.00,101.00,77.00,24.00
Donovan Wilson,2023,3.00,88.00,55.00,33.00
Donovan Wilson,2024,5.00,82.00,44.00,38.00
