Player,Season Group,PD,Comb,Solo,Ast
Marlon Humphrey,Group1,12.67,68.33,55.67,12.67
Marlon Humphrey,Group2,9.00,54.67,41.67,13.00
Marlon Humphrey,Difference,-3.67,-13.67,-14.00,0.33
