Player,Season,PD,Comb,Solo,Ast
Kenny Clark,2016,2.00,21.00,13.00,8.00
Kenny Clark,2017,1.00,55.00,32.00,23.00
Kenny Clark,2018,3.00,55.00,36.00,19.00
Kenny Clark,2019,1.00,62.00,31.00,31.00
Kenny Clark,2020,0.00,42.00,28.00,14.00
Kenny Clark,2021,0.00,48.00,27.00,21.00
Kenny Clark,2022,0.00,53.00,27.00,26.00
Kenny Clark,2023,3.00,44.00,22.00,22.00
Kenny Clark,2024,2.00,37.00,20.00,17.00
