Player,Season,PD,Comb,Solo,Ast
DeMarcus Walker,2017,0.00,7.00,7.00,0.00
DeMarcus Walker,2018,0.00,4.00,2.00,2.00
DeMarcus Walker,2019,1.00,22.00,13.00,9.00
DeMarcus Walker,2020,0.00,18.00,9.00,9.00
DeMarcus Walker,2021,1.00,31.00,21.00,10.00
DeMarcus Walker,2022,0.00,32.00,23.00,9.00
DeMarcus Walker,2023,0.00,30.00,17.00,13.00
DeMarcus Walker,2024,0.00,47.00,25.00,22.00
