Player,Season,PD,Comb,Solo,Ast
Carl Granderson,2019,0.00,11.00,8.00,3.00
Carl Granderson,2020,1.00,14.00,11.00,3.00
Carl Granderson,2021,0.00,25.00,11.00,14.00
Carl Granderson,2022,0.00,53.00,30.00,23.00
Carl Granderson,2023,1.00,78.00,44.00,34.00
Carl Granderson,2024,4.00,61.00,36.00,25.00
