Player,Season,PD,Comb,Solo,Ast
Jordan Phillips,2015,4.00,19.00,14.00,5.00
Jordan Phillips,2016,3.00,23.00,13.00,10.00
Jordan Phillips,2017,3.00,16.00,10.00,6.00
Jordan Phillips,2018,2.67,16.00,10.00,6.00
Jordan Phillips,2019,0.00,31.00,25.00,6.00
Jordan Phillips,2020,1.00,11.00,10.00,1.00
Jordan Phillips,2021,2.00,22.00,14.00,8.00
Jordan Phillips,2022,2.00,20.00,9.00,11.00
Jordan Phillips,2023,5.00,15.00,10.00,5.00
Jordan Phillips,2024,0.67,4.00,2.67,1.33
