Player,Season,PD,Comb,Solo,Ast
Tim Settle,2018,0.00,8.00,6.00,2.00
Tim Settle,2019,0.00,14.00,9.00,5.00
Tim Settle,2020,0.00,19.00,12.00,7.00
Tim Settle,2021,0.00,13.00,7.00,6.00
Tim Settle,2022,1.00,19.00,11.00,8.00
Tim Settle,2023,0.00,14.00,9.00,5.00
Tim Settle,2024,0.00,31.00,24.00,7.00
