Player,Season,PD,Comb,Solo,Ast
Dexter Lawrence,2019,1.00,38.00,24.00,14.00
Dexter Lawrence,2020,2.00,53.00,30.00,23.00
Dexter Lawrence,2021,2.00,54.00,27.00,27.00
Dexter Lawrence,2022,3.00,68.00,35.00,33.00
Dexter Lawrence,2023,2.00,53.00,32.00,21.00
Dexter Lawrence,2024,1.00,44.00,23.00,21.00
