Player,Season,PD,Comb,Solo,Ast
Deatrich Wise,2017,1.00,26.00,16.00,10.00
Deatrich Wise,2018,0.00,30.00,15.00,15.00
Deatrich Wise,2019,0.00,26.00,20.00,6.00
Deatrich Wise,2020,0.00,49.00,27.00,22.00
Deatrich Wise,2021,4.00,41.00,28.00,13.00
Deatrich Wise,2022,3.00,59.00,33.00,26.00
Deatrich Wise,2023,1.00,54.00,22.00,32.00
Deatrich Wise,2024,3.00,29.00,16.00,13.00
