Player,Season,PD,Comb,Solo,Ast
Daron Payne,2018,3.00,56.00,35.00,21.00
Daron Payne,2019,2.00,56.00,32.00,24.00
Daron Payne,2020,4.00,54.00,27.00,27.00
Daron Payne,2021,0.00,61.00,35.00,26.00
Daron Payne,2022,5.00,64.00,32.00,32.00
Daron Payne,2023,4.00,53.00,32.00,21.00
Daron Payne,2024,2.00,42.00,22.00,20.00
