Player,Season,PD,Comb,Solo,Ast
Chris Jones,2016,4.00,28.00,17.00,11.00
Chris Jones,2017,7.00,32.00,22.00,10.00
Chris Jones,2018,5.00,40.00,35.00,5.00
Chris Jones,2019,4.00,36.00,23.00,13.00
Chris Jones,2020,4.00,36.00,23.00,13.00
Chris Jones,2021,5.00,27.00,18.00,9.00
Chris Jones,2022,4.00,44.00,30.00,14.00
Chris Jones,2023,4.00,30.00,20.00,10.00
Chris Jones,2024,0.00,37.00,19.00,18.00
