Player,Season Group,PD,Comb,Solo,Ast
Luke Rhodes,Group1,0.00,1.33,1.33,0.00
Luke Rhodes,Group2,0.00,2.67,1.67,1.00
Luke Rhodes,Difference,0.00,1.33,0.33,1.00
