Player,Season Group,PD,Comb,Solo,Ast
Demario Davis,Group1,8.00,111.67,76.67,35.00
Demario Davis,Group2,5.67,122.00,65.67,56.33
Demario Davis,Difference,-2.33,10.33,-11.00,21.33
