Player,Season Group,PD,Comb,Solo,Ast
Zaire Franklin,Group1,0.67,21.67,13.00,8.67
Zaire Franklin,Group2,6.00,173.00,100.67,72.33
Zaire Franklin,Difference,5.33,151.33,87.67,63.67
