Player,Season Group,PD,Comb,Solo,Ast
Bud Dupree,Group1,2.00,38.67,28.33,10.33
Bud Dupree,Group2,1.67,28.33,16.33,12.00
Bud Dupree,Difference,-0.33,-10.33,-12.00,1.67
