Player,Season Group,PD,Comb,Solo,Ast
Eric Kendricks,Group1,7.33,120.00,73.33,46.67
Eric Kendricks,Group2,5.00,130.67,79.00,51.67
Eric Kendricks,Difference,-2.33,10.67,5.67,5.00
