Player,Season Group,PD,Comb,Solo,Ast
Jadeveon Clowney,Group1,3.00,29.00,19.67,9.33
Jadeveon Clowney,Group2,4.00,39.00,20.67,18.33
Jadeveon Clowney,Difference,1.00,10.00,1.00,9.00
