Player,Season Group,PD,Comb,Solo,Ast
Tyquan Lewis,Group1,1.33,14.33,10.67,3.67
Tyquan Lewis,Group2,1.67,21.00,13.33,7.67
Tyquan Lewis,Difference,0.33,6.67,2.67,4.00
